id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_opponentexp,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_opponentexp,result,method,round,time
67,UFC Fight Night: Eye vs. Calvillo,"Jun. 13, 2020",Mariya Agapova,125 lbs.,"5' 6""","68""","Apr 07, 1997",0,-27,-4,0,0.0,0,1,0,10-4-0,0,0.0,Hannah Cifers,115 lbs.,"5' 1""","62""","Jun 26, 1992",0.2,-6.4,-0.8,0,0.4,0,5,2,10-7-0,0,0.40972222222222227,win,SUB,1,2:42
68,UFC Fight Night: Munhoz vs. Edgar,"Aug. 22, 2020",Mariya Agapova,125 lbs.,"5' 6""","68""","Apr 07, 1997",0.5,-4.5,-2,0.5,0.5,1,2,1,10-4-0,0,0.2,Shana Dobson,125 lbs.,"5' 6""","69""","Mar 30, 1989",0,-17.25,-1.25,0,0.25,0,4,1,4-5-0,0,0.40972222222222227,loss,KO/TKO,2,1:38
69,UFC Fight Night: Dern vs. Rodriguez,"Oct. 09, 2021",Mariya Agapova,125 lbs.,"5' 6""","68""","Apr 07, 1997",0.3333333333333333,-3.6666666666666665,-1.3333333333333333,0.3333333333333333,0.3333333333333333,0,3,1,10-4-0,0,0.21666666666666667,Sabina Mazo,125 lbs.,"5' 7""","70""","Mar 25, 1997",0.2,39.2,-0.2,0.2,0.6,0,5,3,9-4-0,0,0.40972222222222227,win,SUB,3,0:53
70,UFC 272: Covington vs. Masvidal,"Mar. 05, 2022",Mariya Agapova,125 lbs.,"5' 6""","68""","Apr 07, 1997",0.5,5,-1,0.5,0.5,1,4,2,10-4-0,0,0.3125,Maryna Moroz,125 lbs.,"5' 7""","67""","Sep 08, 1991",-0.125,-0.75,-0.75,0.125,0.625,2,8,5,11-5-0,0,0.40972222222222227,loss,SUB,2,3:27
71,UFC Fight Night: Sandhagen vs. Song,"Sep. 17, 2022",Mariya Agapova,125 lbs.,"5' 6""","68""","Apr 07, 1997",0.4,1.6,-1.2,-0.2,0.4,0,5,2,10-4-0,0,0.375,Gillian Robertson,115 lbs.,"5' 5""","63""","May 17, 1995",0,-3.6666666666666665,1.0833333333333333,0.4166666666666667,0.5833333333333334,0,12,7,12-8-0,0,0.40972222222222227,loss,SUB,2,2:19
72,UFC 211: Miocic vs. Dos Santos,"May. 13, 2017",Jessica Aguilar,115 lbs.,"5' 3""","63""","May 08, 1982",0,-41,-4,0,0.0,0,1,0,20-8-0,0,0.5,Cortney Casey,125 lbs.,"5' 7""","67""","May 05, 1987",-0.2,-1.4,-1.6,0,0.4,0,5,2,10-10-0,0,0.48,loss,U-DEC,3,5:00
73,UFC Fight Night: Dos Santos vs. Ivanov,"Jul. 14, 2018",Jessica Aguilar,115 lbs.,"5' 3""","63""","May 08, 1982",0,-43.5,0,0,0.0,0,2,0,20-8-0,0,0.45,Jodie Esquibel,115 lbs.,"5' 1""","64""","May 07, 1986",0,-62,-1,0,0.0,0,1,0,6-6-0,0,0.48,win,U-DEC,3,5:00
74,UFC Fight Night: Blaydes vs. Ngannou 2,"Nov. 24, 2018",Jessica Aguilar,115 lbs.,"5' 3""","63""","May 08, 1982",0,-13.333333333333334,0,0,0.3333333333333333,1,3,1,20-8-0,0,0.3,Zhang Weili,115 lbs.,"5' 4""","63""","Aug 13, 1989",0,43,1,-1,1.0,1,1,1,24-3-0,0,0.48,loss,SUB,1,3:41
75,UFC Fight Night: Barboza vs. Gaethje,"Mar. 30, 2019",Jessica Aguilar,115 lbs.,"5' 3""","63""","May 08, 1982",0,-19,-0.25,-0.5,0.25,0,4,1,20-8-0,0,0.475,Marina Rodriguez,115 lbs.,"5' 6""","65""","Apr 29, 1987",0,19.5,-0.5,0,0.5,0,2,1,16-3-2,0,0.48,loss,U-DEC,3,5:00
76,The Ultimate Fighter: Heavy Hitters Finale,"Nov. 30, 2018",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",1,-6,-2,0,1.0,1,1,1,17-5-0,0,0.0,Ricky Glenn,155 lbs.,"6' 0""","70""","Apr 12, 1989",0.2,2.8,-1.4,-0.2,0.6,1,5,3,22-7-2,0,0.608843537414966,win,U-DEC,3,5:00
77,UFC Fight Night: Barboza vs. Gaethje,"Mar. 30, 2019",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",1,3,-1,0,1.0,2,2,2,17-5-0,0,0.3,Enrique Barzola,145 lbs.,"5' 7""","70""","Apr 28, 1989",0,19,6,0.3333333333333333,0.8333333333333334,4,6,5,17-5-2,1,0.608843537414966,win,U-DEC,3,5:00
78,UFC Fight Night: Moicano vs. The Korean Zombie,"Jun. 22, 2019",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",0.6666666666666666,4,-0.6666666666666666,0,1.0,3,3,3,17-5-0,0,0.4777777777777778,Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.4,5.4,1.2,0.6,0.8,3,5,4,17-6-0,0,0.608843537414966,loss,U-DEC,3,5:00
79,UFC Fight Night: Felder vs. Hooker,"Feb. 22, 2020",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",0.25,-6.5,-0.5,0,0.75,0,4,3,17-5-0,0,0.5583333333333333,Zubaira Tukhugov,155 lbs.,"5' 8""","68""","Jan 15, 1991",0.2,3.2,2.6,-0.4,0.6,0,5,3,20-6-1,0,0.608843537414966,loss,KO/TKO,1,3:21
80,UFC Fight Night: Eye vs. Calvillo,"Jun. 13, 2020",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",-0.2,-9,-0.4,0,0.6,0,5,3,17-5-0,0,0.5666666666666667,Charles Rosa,145 lbs.,"5' 9""","69""","Aug 24, 1986",-0.2857142857142857,-9.571428571428571,0.2857142857142857,-0.2857142857142857,0.42857142857142855,0,7,3,14-8-0,0,0.608843537414966,loss,S-DEC,3,5:00
81,UFC 262: Oliveira vs. Chandler,"May. 15, 2021",Kevin Aguilar,155 lbs.,"5' 7""","73""","Sep 07, 1988",-0.16666666666666666,-10.166666666666666,-0.3333333333333333,0,0.5,0,6,3,17-5-0,0,0.5436507936507936,Tucker Lutz,145 lbs.,"5' 8""","72""","Jul 12, 1994",0,23,1,0.5,1.0,2,2,2,12-4-0,0,0.608843537414966,loss,U-DEC,3,5:00
82,UFC Fight Night: Lewis vs. Spivac,"Feb. 04, 2023",Jesus Aguilar,125 lbs.,"5' 4""","62""","Mar 13, 1996",0,10,2,-1,1.0,1,1,1,9-2-0,0,1.0,Tatsuro Taira,125 lbs.,"5' 7""","70""","Jan 27, 2000",0.5,25.5,1,2,1.0,2,2,2,14-0-0,0,0.6666666666666666,loss,SUB,1,4:20
83,UFC 290: Volkanovski vs. Rodriguez,"Jul. 08, 2023",Jesus Aguilar,125 lbs.,"5' 4""","62""","Mar 13, 1996",0,5.5,0.5,-1,0.5,0,2,1,9-2-0,0,1.0,Shannon Ross,125 lbs.,"5' 6""","66""","May 12, 1989",-2,-12.5,0,0,0.0,0,2,0,13-8-0,0,0.6666666666666666,win,KO/TKO,1,0:17
84,UFC Fight Night: Smith vs. Rakic,"Aug. 29, 2020",Christian Aguilera,170 lbs.,"5' 9""","72""","Nov 25, 1991",0,6,0,0,1.0,1,1,1,14-8-0,0,0.0,Sean Brady,170 lbs.,"5' 10""","72""","Nov 23, 1992",0.5,11,3,0.5,1.0,2,2,2,15-1-0,0,0.3333333333333333,loss,SUB,2,1:47
85,UFC Fight Night: Rodriguez vs. Waterson,"May. 08, 2021",Christian Aguilera,170 lbs.,"5' 9""","72""","Nov 25, 1991",0,-6,-1,-1,0.5,0,2,1,14-8-0,0,0.5,Carlston Harris,,,,,,,,,,,,,,,,loss,SUB,1,2:52
86,Strikeforce Challengers 10,"Aug. 13, 2010",Hitomi Akano,135 lbs.,"5' 4""",--,"Jul 27, 1974",-1,-36,-1,0,0.0,0,1,0,18-10-0,0,1.0,Miesha Tate,135 lbs.,"5' 6""","65""","Aug 18, 1986",0,-10.25,2.25,1.25,0.75,2,4,3,19-9-0,0,0.8888888888888888,loss,U-DEC,3,3:00
87,ProElite 3: Da Spyder vs. Minowaman,"Jan. 21, 2012",Hitomi Akano,135 lbs.,"5' 4""",--,"Jul 27, 1974",-0.5,-20,-1.5,0.5,0.0,0,2,0,18-10-0,1,0.8333333333333333,Sara McMann,135 lbs.,"5' 6""","66""","Sep 24, 1980",0,16,7,0.5,1.0,2,2,2,13-6-0,0,0.8888888888888888,loss,U-DEC,3,5:00
88,UFC Fight Night: Gustafsson vs Manuwa,"Mar. 08, 2014",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,-4,0,1,1.0,1,1,1,21-6-1,0,1.0,Gunnar Nelson,170 lbs.,"5' 11""","72""","Jul 28, 1988",0,3.5,1.5,1,1.0,2,2,2,19-5-1,0,0.6502379136246412,loss,SUB,1,4:36
89,UFC 182: Jones vs Cormier,"Jan. 03, 2015",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,-7,-0.5,0,0.5,0,2,1,21-6-1,0,1.0,Mats Nilsson,170 lbs.,"6' 1""",--,"Dec 05, 1983",0,-20,0,0,0.0,0,1,0,11-4-1,0,0.6502379136246412,win,U-DEC,3,5:00
90,UFC Fight Night: Boetsch vs Henderson,"Jun. 06, 2015",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,5.666666666666667,-0.3333333333333333,-1,0.6666666666666666,1,3,2,21-6-1,0,0.6666666666666666,Brian Ebersole,170 lbs.,"6' 0""","73""","Nov 27, 1980",-0.125,4.25,0.625,-1.625,0.75,1,8,6,51-18-1 (1 NC),0,0.6502379136246412,win,KO/TKO,1,5:00
91,UFC Fight Night: Namajunas vs. VanZant,"Dec. 10, 2015",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,7.5,-0.25,-0.75,0.75,2,4,3,21-6-1,0,0.6875,Sergio Moraes,170 lbs.,"6' 0""","72""","Jul 23, 1982",-0.5,-1,1.75,0.5,0.75,3,4,3,14-6-1,1,0.6502379136246412,loss,KO/TKO,3,2:18
92,UFC on FOX: Teixeira vs Evans,"Apr. 16, 2016",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,8.8,0,-0.6,0.6,0,5,3,21-6-1,0,0.7,Elizeu Zaleski dos Santos,170 lbs.,"5' 11""","73""","Dec 11, 1986",0,16,-6,0,0.0,0,1,0,24-7-0,0,0.6502379136246412,loss,KO/TKO,3,3:03
93,UFC Fight Night: Whittaker vs. Brunson,"Nov. 26, 2016",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,1.3333333333333333,0.5,-0.5,0.5,0,6,3,21-6-1,0,0.5833333333333334,Kyle Noke,170 lbs.,"6' 1""","76""","Mar 18, 1980",0.08333333333333333,11.75,0.4166666666666667,-0.08333333333333333,0.5833333333333334,0,12,7,22-10-1,0,0.6502379136246412,win,U-DEC,3,5:00
94,UFC Fight Night: Gustafsson vs. Teixeira,"May. 28, 2017",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,2.142857142857143,0.8571428571428571,-0.42857142857142855,0.5714285714285714,1,7,4,21-6-1,0,0.5833333333333333,Abdul Razak Alhassan,185 lbs.,"5' 10""","73""","Aug 11, 1985",3,10,0,0,1.0,1,1,1,12-5-0,0,0.6502379136246412,win,S-DEC,3,5:00
95,UFC 219: Cyborg vs. Holm,"Dec. 30, 2017",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,3,1.5,-0.375,0.625,2,8,5,21-6-1,0,0.6354166666666666,Marvin Vettori,185 lbs.,"6' 0""","74""","Sep 20, 1993",0,8.333333333333334,0,0.6666666666666666,0.6666666666666666,1,3,2,19-7-1,0,0.6502379136246412,draw,M-DEC,3,5:00
96,UFC Fight Night: Lewis vs. Dos Santos,"Mar. 09, 2019",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,1,1.3333333333333333,-0.5555555555555556,0.5555555555555556,0,9,5,21-6-1,0,0.6388888888888888,Tim Boetsch,185 lbs.,"6' 0""","74""","Jan 28, 1981",0.21739130434782608,0.7391304347826086,-0.043478260869565216,0,0.5217391304347826,0,23,12,21-13-0,0,0.6502379136246412,win,U-DEC,3,5:00
97,UFC 242: Khabib vs. Poirier,"Sep. 07, 2019",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,2,1.2,-0.5,0.6,1,10,6,21-6-1,0,0.6271739130434782,Zak Cummings,205 lbs.,"6' 0""","75""","Aug 02, 1984",0.3333333333333333,-2.5,-0.08333333333333333,0,0.6666666666666666,2,12,8,25-7-0,0,0.6502379136246412,win,U-DEC,3,5:00
98,UFC 245: Usman vs. Covington,"Dec. 14, 2019",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,2.6363636363636362,1.2727272727272727,-0.45454545454545453,0.6363636363636364,2,11,7,21-6-1,0,0.630764163372859,Ian Heinisch,185 lbs.,"5' 11""","72""","Aug 05, 1988",0.25,8.75,-2.5,0.5,0.75,0,4,3,14-5-0,0,0.6502379136246412,win,U-DEC,3,5:00
99,UFC Fight Night: Lewis vs. Oleinik,"Aug. 08, 2020",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,2.5833333333333335,1.0833333333333333,-0.4166666666666667,0.6666666666666666,3,12,8,21-6-1,0,0.6407004830917874,Chris Weidman,185 lbs.,"6' 2""","78""","Jun 17, 1984",-0.06666666666666667,-1.0666666666666667,2.2666666666666666,0.6,0.6666666666666666,0,15,10,15-7-0,5,0.6502379136246412,loss,U-DEC,3,5:00
100,UFC Fight Night: Chiesa vs. Magny,"Jan. 20, 2021",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,2.6923076923076925,0.9230769230769231,-0.38461538461538464,0.6153846153846154,0,13,8,21-6-1,0,0.6426978818283166,Tom Breese,185 lbs.,"6' 3""","73""","Sep 26, 1991",0.5714285714285714,7.714285714285714,-0.42857142857142855,0,0.7142857142857143,1,7,5,12-3-0,0,0.6502379136246412,win,SUB,2,1:41
101,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",Omari Akhmedov,185 lbs.,"6' 0""","73""","Oct 12, 1987",0,4.214285714285714,1,-0.5,0.6428571428571429,1,14,9,21-6-1,0,0.6478112984324164,Brad Tavares,185 lbs.,"6' 1""","74""","Dec 21, 1987",-0.15789473684210525,4,-0.10526315789473684,-0.42105263157894735,0.6842105263157895,1,19,13,20-9-0,0,0.6502379136246412,loss,S-DEC,3,5:00
102,K-1 Hero's 1,"Mar. 26, 2005",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0,2,1,1,1.0,1,1,1,14-6-0 (2 NC),0,0.0,Jerome LeBanner,,,,,,,,,,,,,,,,loss,KO/TKO,1,2:24
103,K-1 Hero's 2,"Jul. 06, 2005",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.5,-1.5,1.5,1,0.5,0,2,1,14-6-0 (2 NC),0,0.0,Carl Toomey,,,,,,,,,,,,,,,,win,SUB,1,0:59
104,K-1 World MAX 2005 Champions Challenge,"Oct. 12, 2005",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.3333333333333333,-1,1.3333333333333333,1,0.6666666666666666,1,3,2,14-6-0 (2 NC),0,0.0,Michael Lerma,,,,,,,,,,,,,,,,win,KO/TKO,1,2:47
105,K-1 Hero's Seoul,"Nov. 05, 2005",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.25,3.75,1.25,0.75,0.75,2,4,3,14-6-0 (2 NC),0,0.0,Masakatsu Okuda,,,,,,,,,,,,,,,,win,KO/TKO,1,3:31
106,K-1 Hero's 4,"Mar. 15, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.2,6,1.2,0.4,0.8,3,5,4,14-6-0 (2 NC),0,0.0,Tokimitsu Ishizawa,185 lbs.,"6' 0""",--,"Aug 05, 1968",0,-3,1,0,0.5,1,2,1,1-5-1,0,0.3516358641358641,win,SUB,2,1:41
107,K-1 Hero's 5,"May. 03, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.16666666666666666,7.333333333333333,1.1666666666666667,0.5,0.8333333333333334,4,6,5,14-6-0 (2 NC),0,0.08333333333333333,Katsuhiko Nagata,,,,,,,,,,,,,,,,win,KO/TKO,1,2:25
108,K-1 Hero's 6,"Aug. 05, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0,7.714285714285714,1,0.42857142857142855,0.8571428571428571,5,7,6,14-6-0 (2 NC),0,0.07142857142857142,Taiei Kin,,,,,,,,,,,,,,,,win,SUB,1,2:01
109,K-1 Hero's 7,"Oct. 09, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0,6.5,1,0.5,0.875,6,8,7,14-6-0 (2 NC),0,0.0625,Kestutis Smirnovas,200 lbs.,"5' 10""",--,--,1,7,1,0,0.0,0,1,0,24-8-2,0,0.3516358641358641,win,KO/TKO,1,3:01
110,K-1 Hero's 7,"Oct. 09, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.1111111111111111,6.666666666666667,0.8888888888888888,0.4444444444444444,0.8888888888888888,7,9,8,14-6-0 (2 NC),0,0.05555555555555555,Melvin Manhoef,,,,,,,,,,,,,,,,win,SUB,1,1:58
111,K-1 Dynamite!! 2006,"Dec. 31, 2006",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.1,5.5,0.8,0.6,0.9,8,10,9,14-6-0 (2 NC),0,0.05,Kazushi Sakuraba,185 lbs.,"6' 0""",--,"Jul 14, 1969",0,1.8666666666666667,0.7666666666666667,0.8,0.6666666666666666,3,30,20,26-17-1 (2 NC),2,0.3516358641358641,nc,Overturned,1,5:37
112,K-1 Hero's Korea 2007,"Oct. 28, 2007",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.09090909090909091,7.181818181818182,0.7272727272727273,0.5454545454545454,0.8181818181818182,0,11,9,14-6-0 (2 NC),0,0.10606060606060605,Denis Kang,185 lbs.,"5' 11""","77""","Sep 17, 1977",0.14285714285714285,8.285714285714286,0.42857142857142855,0.7142857142857143,0.8571428571428571,0,7,6,35-16-2 (2 NC),1,0.3516358641358641,win,KO/TKO,1,4:45
113,Yarrenoka! - New Year's Eve 2007,"Dec. 31, 2007",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.16666666666666666,6.083333333333333,0.6666666666666666,0.5,0.8333333333333334,1,12,10,14-6-0 (2 NC),0,0.16865079365079363,Kazuo Misaki,183 lbs.,"5' 8""",--,"Apr 25, 1976",-0.125,1,-0.75,0.375,0.5,0,8,4,25-11-2 (1 NC),1,0.3516358641358641,nc,Overturned,1,7:48
114,DREAM 5: Lightweight Grand Prix 2008 Final Round,"Jul. 21, 2008",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.15384615384615385,5.461538461538462,0.6153846153846154,0.46153846153846156,0.7692307692307693,0,13,10,14-6-0 (2 NC),0,0.19413919413919414,Katsuyori Shibata,168 lbs.,"6' 0""",--,"Nov 17, 1979",0,-23,-1,-0.5,0.0,0,2,0,4-11-1,0,0.3516358641358641,win,SUB,1,6:34
115,DREAM 6: Middleweight Grand Prix 2008 Final Round,"Sep. 23, 2008",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.14285714285714285,4.928571428571429,0.6428571428571429,0.5,0.7857142857142857,1,14,11,14-6-0 (2 NC),0,0.18027210884353742,Masanori Tonooka,,,,,,,,,,,,,,,,win,SUB,1,6:26
116,UFC 100,"Jul. 11, 2009",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.13333333333333333,5,0.7333333333333333,0.5333333333333333,0.8,2,15,12,14-6-0 (2 NC),0,0.16825396825396824,Alan Belcher,185 lbs.,"6' 2""","75""","Apr 24, 1984",0.125,-4.75,-1.5,-0.5,0.625,2,8,5,18-8-0,0,0.3516358641358641,win,S-DEC,3,5:00
117,UFC 116: Lesnar vs Carwin,"Jul. 03, 2010",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.0625,3.375,0.875,0.5,0.8125,3,16,13,14-6-0 (2 NC),0,0.19680059523809523,Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.2222222222222222,3.888888888888889,-0.3888888888888889,-0.1111111111111111,0.6666666666666666,2,18,12,22-11-0,1,0.3516358641358641,loss,SUB,3,4:40
118,UFC 120: Bisping vs Akiyama,"Oct. 16, 2010",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.058823529411764705,2.0588235294117645,1.1176470588235294,0.29411764705882354,0.7647058823529411,0,17,13,14-6-0 (2 NC),0,0.22443977591036413,Michael Bisping,185 lbs.,"6' 1""","75""","Feb 28, 1979",0.06666666666666667,14.866666666666667,-0.13333333333333333,0.13333333333333333,0.8,1,15,12,30-9-0,1,0.3516358641358641,loss,U-DEC,3,5:00
119,UFC 133: Evans vs Ortiz 2,"Aug. 06, 2011",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",0.05555555555555555,-1.8333333333333333,1.0555555555555556,0.2777777777777778,0.7222222222222222,0,18,13,14-6-0 (2 NC),0,0.25641534391534393,Vitor Belfort,185 lbs.,"6' 0""","74""","Apr 01, 1977",0.19230769230769232,-2.8461538461538463,0.11538461538461539,0.23076923076923078,0.6538461538461539,0,26,17,26-14-0 (1 NC),3,0.3516358641358641,loss,KO/TKO,1,1:52
120,UFC 144: Edgar vs Henderson,"Feb. 25, 2012",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.05263157894736842,-2.3157894736842106,1,0.2631578947368421,0.6842105263157895,0,19,13,14-6-0 (2 NC),0,0.2773327549643339,Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",-0.2,5.2,2.2,0.8,0.8666666666666667,0,15,13,31-9-1 (1 NC),3,0.3516358641358641,loss,U-DEC,3,5:00
121,UFC Fight Night: Hunt vs Nelson,"Sep. 20, 2014",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.05,-5.1,0.95,0.25,0.65,0,20,13,14-6-0 (2 NC),0,0.30679945054945057,Amir Sadollah,170 lbs.,"5' 10""","75""","Aug 27, 1980",-0.1,16.7,-1.3,0.3,0.6,0,10,6,6-5-0,1,0.3516358641358641,win,U-DEC,3,5:00
122,UFC Fight Night: Henderson vs Masvidal,"Nov. 28, 2015",Yoshihiro Akiyama,170 lbs.,"5' 10""","75""","Jul 29, 1975",-0.047619047619047616,-4.142857142857143,1,0.23809523809523808,0.6666666666666666,1,21,14,14-6-0 (2 NC),0,0.3207613814756672,Alberto Mina,170 lbs.,"6' 0""","77""","May 02, 1982",1,3,-1,0,1.0,1,1,1,13-1-0,0,0.3516358641358641,loss,S-DEC,3,5:00
123,UFC 243: Whittaker vs. Adesanya,"Oct. 05, 2019",Rostem Akman,170 lbs.,"5' 10""","72""","Dec 19, 1991",-1,-21,1,0,0.0,0,1,0,6-2-0,0,0.0,Jake Matthews,170 lbs.,"5' 11""","73""","Aug 19, 1994",0.09090909090909091,8.181818181818182,1.0909090909090908,0,0.6363636363636364,0,11,7,19-6-0,0,0.3181818181818182,loss,U-DEC,3,5:00
124,UFC 104: Machida vs Shogun,"Oct. 24, 2009",Razak Al-Hassan,205 lbs.,"6' 2""",--,"May 14, 1982",0,-2,-1,-1,0.0,0,1,0,13-5-0,0,0.75,Kyle Kingsbury,205 lbs.,"6' 4""","79""","Mar 22, 1982",0,-4,-7,0,0.0,0,1,0,11-6-0 (1 NC),0,0.375,loss,S-DEC,3,5:00
125,UFC 99: The Comeback,"Jun. 13, 2009",Mostapha Al-Turk,245 lbs.,"6' 2""","77""","Jul 14, 1973",-1,-30,-1,0,0.0,0,1,0,6-6-0,0,0.7142857142857143,Mirko Filipovic,230 lbs.,"6' 2""","73""","Sep 10, 1974",0.5151515151515151,2.878787878787879,-0.5454545454545454,0.030303030303030304,0.7272727272727273,1,33,24,35-11-2 (1 NC),3,0.8138528138528138,loss,KO/TKO,1,3:06
126,UFC 112: Invincible,"Apr. 10, 2010",Mostapha Al-Turk,245 lbs.,"6' 2""","77""","Jul 14, 1973",-1,-19.5,-1,0,0.0,0,2,0,6-6-0,0,0.7207792207792207,Jon Madsen,240 lbs.,"6' 0""","72""","Feb 12, 1980",0,9,0,0,1.0,1,1,1,8-2-0,0,0.8138528138528138,loss,U-DEC,3,5:00
127,UFC Fight Night: Edgar vs. The Korean Zombie,"Dec. 21, 2019",Alatengheili,135 lbs.,"5' 5""","66""","Dec 14, 1991",0,-49,3,0,1.0,1,1,1,16-8-2,0,0.0,Ryan Benoit,125 lbs.,"5' 5""","68""","Aug 25, 1989",0.6666666666666666,-8.333333333333334,-2,-1,0.5,1,6,3,10-8-0,0,0.4166666666666667,win,S-DEC,3,5:00
128,UFC Fight Night: Holm vs. Aldana,"Oct. 03, 2020",Alatengheili,135 lbs.,"5' 5""","66""","Dec 14, 1991",0,-35,3.5,0,1.0,2,2,2,16-8-2,0,0.25,Casey Kenney,135 lbs.,"5' 7""","68""","Mar 20, 1991",0,4.666666666666667,-2.5,0.6666666666666666,0.6666666666666666,1,6,4,16-4-1,0,0.4166666666666667,loss,U-DEC,3,5:00
129,UFC Fight Night: Smith vs. Spann,"Sep. 18, 2021",Alatengheili,135 lbs.,"5' 5""","66""","Dec 14, 1991",0,-44.333333333333336,2.3333333333333335,0,0.6666666666666666,0,3,2,16-8-2,0,0.38888888888888884,Gustavo Lopez,135 lbs.,"5' 5""","67""","Jun 27, 1989",-0.6666666666666666,-22.666666666666668,-3.6666666666666665,-0.3333333333333333,0.3333333333333333,0,3,1,12-6-1,0,0.4166666666666667,draw,U-DEC,3,5:00
130,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",Alatengheili,135 lbs.,"5' 5""","66""","Dec 14, 1991",0,-35.25,1,-0.25,0.5,0,4,2,16-8-2,0,0.37499999999999994,Kevin Croom,135 lbs.,"5' 11""","73""","Jul 15, 1987",0,-2.3333333333333335,-2,0,0.0,0,3,0,21-15-0 (1 NC),0,0.4166666666666667,win,KO/TKO,1,0:47
131,UFC 279: Diaz vs. Ferguson,"Sep. 10, 2022",Alatengheili,135 lbs.,"5' 5""","66""","Dec 14, 1991",0.2,-26.8,0.8,-0.2,0.6,1,5,3,16-8-2,0,0.29999999999999993,Chad Anheliger,135 lbs.,"5' 6""","64""","Dec 01, 1986",1.5,9.5,-4.5,1.5,1.0,2,2,2,12-6-0,0,0.4166666666666667,win,U-DEC,3,5:00
132,UFC 257: Poirier vs. McGregor,"Jan. 23, 2021",Amir Albazi,125 lbs.,"5' 5""","68""","Oct 27, 1993",0,9,1,1,1.0,1,1,1,17-1-0,0,0.0,Zhalgas Zhumagulov,125 lbs.,"5' 4""","66""","Aug 29, 1988",0,14,2,0,0.0,0,1,0,14-9-0,0,0.4733333333333333,win,U-DEC,3,5:00
